tahun,pm10,so2,co,o3,no2,max,critical,categori,lokasi_spku
2020,68,25,13,115,14,115,O3,3,DKI2
2020,69,22,16,134,14,134,O3,3,DKI5
2020,91,27,26,102,16,102,O3,3,DKI2
2020,95,26,19,90,16,95,PM10,2,DKI4
2020,73,27,12,91,12,91,O3,2,DKI5
2020,86,26,15,84,15,86,PM10,2,DKI4
2020,88,27,21,108,16,108,O3,3,DKI5
2020,81,26,18,119,14,119,O3,3,DKI5
2020,79,28,17,79,14,79,PM10,2,DKI4
2020,74,25,17,82,12,82,O3,2,DKI5
2020,81,25,19,76,12,81,PM10,2,DKI4
2020,96,26,19,78,12,96,PM10,2,DKI4
2020,93,25,37,68,18,93,PM10,2,DKI4
2020,81,24,19,58,13,81,PM10,2,DKI4
2020,41,21,21,68,17,68,O3,2,DKI5
2020,58,23,24,59,14,59,O3,2,DKI5
2020,52,24,20,68,10,68,O3,2,DKI3
2020,56,22,17,67,10,67,O3,2,DKI5
2020,75,25,19,99,14,99,O3,2,DKI5
2020,80,33,29,82,18,82,O3,2,DKI3
2020,62,30,18,64,13,64,O3,2,DKI3
2020,71,32,10,58,10,71,PM10,2,DKI4
2020,84,31,20,63,16,84,PM10,2,DKI4
2020,72,33,27,88,14,88,O3,2,DKI5
2020,79,31,17,68,14,79,PM10,2,DKI4
2020,74,33,13,75,17,75,O3,2,DKI5
2020,63,31,9,100,11,100,O3,2,DKI5
2020,57,31,10,80,11,80,O3,2,DKI5
2020,84,33,15,67,16,84,PM10,2,DKI4
2020,70,33,12,71,12,71,O3,2,DKI5
2020,74,33,15,79,10,79,O3,2,DKI5
2020,69,33,13,134,14,134,O3,3,DKI5
2020,74,29,15,94,14,94,O3,2,DKI5
2020,79,24,20,71,13,79,PM10,2,DKI2
2020,58,27,23,88,14,88,O3,2,DKI3
2020,70,23,16,71,14,71,O3,2,DKI3
2020,67,24,16,57,12,67,PM10,2,DKI4
2020,75,39,16,66,16,75,PM10,2,DKI2
2020,57,30,15,63,16,63,O3,2,DKI5
2020,69,28,15,90,15,90,O3,2,DKI5
2020,60,22,14,102,12,102,O3,3,DKI2
2020,70,24,21,113,19,113,O3,3,DKI3
2020,86,23,20,111,16,111,O3,3,DKI3
2020,68,22,24,79,9,79,O3,2,DKI5
2020,68,25,20,71,13,71,O3,2,DKI3
2020,69,23,15,71,16,71,O3,2,DKI2
2020,63,22,14,51,12,63,PM10,2,DKI4
2020,55,27,13,52,11,55,PM10,2,DKI2
2020,66,31,17,68,14,68,O3,2,DKI5
2020,59,25,17,84,15,84,O3,2,DKI5
2020,71,25,21,90,10,90,O3,2,DKI5
2020,66,20,14,119,12,119,O3,3,DKI5
2020,87,24,48,95,14,95,O3,2,DKI5
2020,63,23,20,75,15,75,O3,2,DKI5
2020,63,25,15,130,11,130,O3,3,DKI5
2020,67,24,18,98,13,98,O3,2,DKI5
2020,69,24,13,92,11,92,O3,2,DKI5
2020,62,26,11,79,10,79,O3,2,DKI3
2020,67,31,12,89,12,89,O3,2,DKI5
2020,71,24,21,160,14,160,O3,3,DKI5
2020,67,24,17,164,14,164,O3,3,DKI5
2020,76,24,14,136,14,136,O3,3,DKI3
2020,68,25,13,115,14,115,O3,3,DKI2
2020,61,23,22,69,10,69,O3,2,DKI5
2020,50,22,20,57,8,57,O3,2,DKI5
2020,47,21,14,48,11,48,O3,1,DKI5
2020,56,31,18,41,11,56,PM10,2,DKI3
2020,62,24,17,96,12,96,O3,2,DKI5
2020,69,24,16,98,14,98,O3,2,DKI5
2020,66,26,19,96,15,96,O3,2,DKI3
2020,72,23,23,56,12,72,PM10,2,DKI4
2020,81,24,38,61,13,81,PM10,2,DKI4
2020,67,21,24,61,14,67,PM10,2,DKI1
2020,63,24,17,79,10,79,O3,2,DKI5
2020,55,22,14,97,13,97,O3,2,DKI5
2020,68,24,14,99,12,99,O3,2,DKI5
2020,64,30,17,97,12,97,O3,2,DKI5
2020,76,23,18,95,13,95,O3,2,DKI5
2020,74,24,24,59,11,74,PM10,2,DKI4
2020,74,23,20,73,12,74,PM10,2,DKI2
2020,67,24,20,79,9,79,O3,2,DKI5
2020,57,22,14,75,11,75,O3,2,DKI5
2020,73,23,20,92,17,92,O3,2,DKI5
2020,67,22,17,90,10,90,O3,2,DKI5
2020,71,25,19,69,11,71,PM10,2,DKI3
2020,58,22,21,70,15,70,O3,2,DKI2
2020,58,22,16,124,19,124,O3,3,DKI2
2020,80,25,53,85,23,85,O3,2,DKI5
2020,78,24,23,97,19,97,O3,2,DKI5
2020,75,25,18,69,14,75,PM10,2,DKI2
2020,80,25,16,81,11,81,O3,2,DKI3
2020,78,24,15,90,15,90,O3,2,DKI5
2020,79,24,18,86,15,86,O3,2,DKI5
2020,55,26,21,83,10,83,O3,2,DKI5
2020,36,22,12,80,9,80,O3,2,DKI5
2020,65,34,35,49,11,65,PM10,2,DKI5
2020,53,21,14,75,8,75,O3,2,DKI5
2020,53,22,18,73,9,73,O3,2,DKI5
2020,52,22,14,63,7,63,O3,2,DKI5
2020,67,24,18,69,9,69,O3,2,DKI5
2020,91,22,18,120,10,120,O3,3,DKI5
2020,77,22,22,75,12,77,PM10,2,DKI4
2020,72,23,27,81,15,81,O3,2,DKI5
2020,54,24,18,83,8,83,O3,2,DKI5
2020,57,23,20,81,10,81,O3,2,DKI5
2020,55,22,17,79,8,79,O3,2,DKI5
2020,61,23,17,64,12,64,O3,2,DKI3
2020,66,23,18,62,9,66,PM10,2,DKI2
2020,65,23,17,77,8,77,O3,2,DKI5
2020,74,23,18,122,9,122,O3,3,DKI5
2020,62,21,15,79,10,79,O3,2,DKI5
2020,42,23,15,119,13,119,O3,3,DKI5
2020,61,23,14,73,9,73,O3,2,DKI4
2020,33,23,14,79,12,79,O3,2,DKI2
2020,70,22,16,88,17,88,O3,2,DKI5
2020,42,22,15,87,8,87,O3,2,DKI5
2020,62,21,26,65,11,65,O3,2,DKI2
2020,50,25,15,44,9,50,PM10,1,DKI4
2020,52,42,18,45,8,52,PM10,2,DKI4
2020,37,22,12,76,10,76,O3,2,DKI2
2020,64,35,16,136,16,136,O3,3,DKI5
2020,62,27,16,134,12,134,O3,3,DKI5
2020,63,38,36,73,11,73,O3,2,DKI5
2020,54,32,28,66,9,66,O3,2,DKI5
2020,22,32,35,213,11,213,O3,4,DKI5
2020,22,32,35,201,15,201,O3,4,DKI5
2020,54,32,39,152,13,152,O3,3,DKI5
2020,59,32,32,206,5,206,O3,4,DKI5
2020,24,17,52,95,3,95,O3,2,DKI4
2020,34,27,40,54,7,54,O3,2,DKI5
2020,30,24,40,58,5,58,O3,2,DKI5
2020,52,22,38,59,7,59,O3,2,DKI5
2020,32,21,39,43,4,43,O3,1,DKI5
2020,25,20,36,41,4,41,O3,1,DKI3
2020,34,20,46,63,4,63,O3,2,DKI2
2020,44,19,58,72,10,72,O3,2,DKI5
2020,32,19,51,69,6,69,O3,2,DKI5
2020,66,22,59,179,8,179,O3,3,DKI5
2020,53,18,63,92,8,92,O3,2,DKI5
2020,48,19,62,70,9,70,O3,2,DKI4
2020,40,18,38,101,9,101,O3,3,DKI2
2020,45,18,35,90,6,90,O3,2,DKI5
2020,69,18,33,99,7,99,O3,2,DKI5
2020,51,18,11,83,8,83,O3,2,DKI2
2020,42,18,15,84,6,84,O3,2,DKI4
2020,27,18,5,71,7,71,O3,2,DKI4
2020,52,18,14,105,7,105,O3,3,DKI2
2020,70,18,25,93,11,93,O3,2,DKI5
2020,34,18,6,99,5,99,O3,2,DKI5
2020,44,18,9,67,5,67,O3,2,DKI5
2020,40,18,6,117,5,117,O3,3,DKI5
2020,58,11,12,124,6,124,O3,3,DKI5
2020,65,14,11,91,7,91,O3,2,DKI5
,,,,,,,,,
,,,,,,,,,
2021,43,58,29,35,65,65,O3,2,DKI2
2021,58,86,38,64,80,86,PM25,2,DKI3
2021,64,93,25,62,86,93,PM25,2,DKI3
2021,50,67,24,31,77,77,O3,2,DKI2
2021,59,89,24,35,77,89,PM25,2,DKI3
2021,73,81,29,66,85,85,O3,2,DKI2
2021,36,52,22,55,72,72,O3,2,DKI2
2021,38,68,26,51,71,71,O3,2,DKI2
2021,60,77,34,42,80,80,O3,2,DKI2
2021,24,39,16,38,59,59,O3,2,DKI2
2021,51,72,17,57,68,72,PM25,2,DKI3
2021,29,58,20,44,77,77,O3,2,DKI2
2021,36,47,17,32,68,68,O3,2,DKI2
2021,36,78,20,38,65,78,PM25,2,DKI3
2021,52,82,20,56,65,82,PM25,2,DKI3
2021,70,92,19,38,67,92,PM25,2,DKI3
2021,58,86,22,41,93,93,O3,2,DKI2
2021,51,64,21,37,78,78,O3,2,DKI2
2021,42,56,19,35,58,58,O3,2,DKI2
2021,54,45,17,33,72,72,O3,2,DKI2
2021,63,51,21,38,67,67,O3,2,DKI2
2021,84,112,32,54,67,112,PM25,3,DKI3
2021,89,126,47,61,104,126,PM25,3,DKI3
2021,64,90,19,31,75,90,PM25,2,DKI3
2021,62,95,29,67,134,134,O3,3,DKI2
2021,57,79,34,39,71,79,PM25,2,DKI3
2021,33,37,25,20,63,63,O3,2,DKI2
2021,28,49,25,28,53,53,O3,2,DKI2
2021,30,53,26,36,65,65,O3,2,DKI2
2021,46,39,25,32,64,64,O3,2,DKI2
2021,41,55,24,29,68,68,O3,2,DKI2
2021,73,38,26,46,34,126,PM25,3,DKI5
2021,53,40,14,55,25,70,PM25,2,DKI3
2021,32,40,11,42,19,53,PM25,2,DKI3
2021,36,40,14,47,24,59,PM25,2,DKI5
2021,29,40,14,45,35,51,PM25,2,DKI3
2021,34,40,8,57,15,57,O3,2,DKI2
2021,33,40,10,57,13,57,O3,2,DKI2
2021,26,39,10,54,17,54,O3,2,DKI2
2021,33,40,13,47,22,57,PM25,2,DKI4
2021,50,40,13,49,16,64,PM25,2,DKI3
2021,38,43,13,35,17,57,PM25,2,DKI3
2021,63,43,16,33,42,98,PM25,2,DKI3
2021,59,40,12,40,16,89,PM25,2,DKI3
2021,55,40,11,42,19,73,PM25,2,DKI3
2021,42,40,13,37,25,66,PM25,2,DKI4
2021,43,40,11,42,26,63,PM25,2,DKI4
2021,46,40,25,41,37,71,PM25,2,DKI5
2021,53,44,13,41,29,70,PM25,2,DKI3
2021,32,42,20,41,33,52,PM25,2,DKI5
2021,45,39,13,53,20,63,PM25,2,DKI4
2021,36,39,10,48,17,52,PM25,2,DKI5
2021,68,42,22,41,40,103,PM25,3,DKI3
2021,66,40,16,54,23,90,PM25,2,DKI3
2021,42,40,10,33,16,61,PM25,2,DKI4
2021,31,43,12,45,23,54,PM25,2,DKI3
2021,48,43,13,40,20,75,PM25,2,DKI4
2021,59,44,15,50,31,94,PM25,2,DKI4
2021,68,40,18,60,18,113,PM25,3,DKI4
2021,62,45,13,38,18,97,PM25,2,DKI3
2021,55,50,17,53,28,81,PM25,2,DKI4
2021,59,46,21,50,35,83,PM25,2,DKI3
2021,62,45,19,49,31,103,PM25,3,DKI4
2021,65,54,16,59,30,81,PM25,2,DKI2
2021,71,59,25,52,42,95,PM25,2,DKI4
2021,64,41,23,51,31,103,PM25,3,DKI5
2021,58,40,16,41,22,81,PM25,2,DKI4
2021,51,41,15,33,22,63,PM25,2,DKI3
2021,60,42,21,42,39,91,PM25,2,DKI5
2021,38,39,9,43,21,53,PM25,2,DKI4
2021,66,41,19,45,25,99,PM25,2,DKI3
2021,53,41,13,41,25,72,PM25,2,DKI3
2021,52,41,16,37,21,73,PM25,2,DKI3
2021,55,42,18,49,34,92,PM25,2,DKI5
2021,67,46,13,57,36,101,PM25,3,DKI4
2021,78,55,20,53,45,123,PM25,3,DKI4
2021,78,45,16,74,40,125,PM25,3,DKI4
2021,73,42,14,59,35,96,PM25,2,DKI5
2021,65,44,16,56,31,106,PM25,3,DKI3
2021,81,41,16,51,17,118,PM25,3,DKI3
2021,62,41,15,43,18,93,PM25,2,DKI3
2021,51,41,11,44,16,77,PM25,2,DKI3
2021,43,40,11,37,15,64,PM25,2,DKI3
2021,38,41,9,41,17,68,PM25,2,DKI4
2021,57,42,19,53,28,83,PM25,2,DKI4
2021,62,49,13,63,33,91,PM25,2,DKI4
2021,57,43,15,71,31,78,PM25,2,DKI5
2021,65,48,19,67,37,91,PM25,2,DKI5
2021,59,42,15,55,30,76,PM25,2,DKI4
2021,56,43,18,48,25,69,PM25,2,DKI4
2021,28,41,11,43,19,52,PM25,2,DKI3
2021,51,44,11,42,19,70,PM25,2,DKI3
2021,39,42,9,57,22,67,PM25,2,DKI4
2021,68,43,30,49,37,103,PM25,3,DKI3
2021,61,43,15,59,28,85,PM25,2,DKI3
2021,43,43,10,36,18,61,PM25,2,DKI2
2021,30,42,11,43,19,52,PM25,2,DKI2
2021,39,51,12,40,22,57,PM25,2,DKI2
2021,55,43,14,49,28,77,PM25,2,DKI5
2021,64,43,16,50,29,101,PM25,3,DKI3
2021,66,50,18,60,31,108,PM25,3,DKI4
2021,69,51,20,54,31,93,PM25,2,DKI2
2021,70,63,18,64,40,82,PM25,2,DKI2
2021,65,55,16,65,32,81,PM25,2,DKI2
2021,67,55,27,50,42,88,PM25,2,DKI5
2021,69,55,20,50,44,94,PM25,2,DKI2
2021,67,43,20,39,41,118,PM25,3,DKI5
2021,57,42,16,32,26,93,PM25,2,DKI5
2021,63,52,14,41,30,108,PM25,3,DKI5
2021,64,52,12,55,30,94,PM25,2,DKI2
2021,76,56,19,50,37,105,PM25,3,DKI5
2021,63,52,14,60,40,99,PM25,2,DKI4
2021,75,51,16,65,42,112,PM25,3,DKI4
2021,88,61,18,73,40,115,PM25,3,DKI2
2021,74,55,17,58,36,116,PM25,3,DKI4
2021,64,52,11,59,24,117,PM25,3,DKI4
2021,75,51,12,65,28,138,PM25,3,DKI4
2021,61,51,15,56,34,94,PM25,2,DKI4
2021,69,60,17,44,38,85,PM25,2,DKI2
2021,71,57,18,55,42,91,PM25,2,DKI2
2021,66,51,15,57,33,102,PM25,3,DKI3
2021,55,47,13,53,17,89,PM25,2,DKI4
2021,61,50,10,51,20,95,PM25,2,DKI4
2021,74,54,18,39,26,113,PM25,3,DKI4
2021,73,53,20,45,38,117,PM25,3,DKI4
2021,57,53,16,66,38,77,PM25,2,DKI4
2021,67,61,26,151,45,151,O3,3,DKI3
2021,60,53,12,71,28,87,PM25,2,DKI4
2021,46,46,9,61,21,66,PM25,2,DKI4
2021,55,51,10,66,21,76,PM25,2,DKI3
2021,69,50,12,57,24,102,PM25,3,DKI4
2021,67,52,10,63,21,105,PM25,3,DKI4
2021,81,49,14,48,20,115,PM25,3,DKI5
2021,56,51,9,52,14,81,PM25,2,DKI5
2021,62,54,11,40,19,89,PM25,2,DKI4
2021,54,50,9,52,16,92,PM25,2,DKI4
2021,54,55,11,51,24,75,PM25,2,DKI5
2021,41,48,10,49,26,58,PM25,2,DKI3
2021,61,52,17,55,36,99,PM25,2,DKI4
2021,66,53,12,56,27,103,PM25,3,DKI4
2021,60,58,15,65,34,95,PM25,2,DKI4
2021,64,62,16,66,36,90,PM25,2,DKI2
2021,73,64,31,57,40,109,PM25,3,DKI5
2021,86,74,26,72,38,118,PM25,3,DKI4
2021,56,52,15,66,35,70,PM25,2,DKI5
2021,62,52,12,64,24,93,PM25,2,DKI4
2021,60,52,10,62,20,79,PM25,2,DKI4
2021,66,53,12,63,24,93,PM25,2,DKI4
2021,60,46,14,66,32,91,PM25,2,DKI4
2021,53,55,17,51,29,72,PM25,2,DKI4
2021,62,49,20,71,37,93,PM25,2,DKI4
2021,73,50,18,64,35,105,PM25,3,DKI3
2021,68,54,20,76,38,100,PM25,2,DKI4
2021,68,57,20,61,41,93,PM25,2,DKI2
2021,66,48,13,76,30,100,PM25,2,DKI4
2021,64,51,20,65,38,93,PM25,2,DKI4
2021,63,50,15,72,32,95,PM25,2,DKI3
2021,61,52,15,68,31,86,PM25,2,DKI4
2021,70,53,16,72,38,103,PM25,3,DKI4
2021,68,54,14,67,34,108,PM25,3,DKI4
2021,71,56,23,48,47,108,PM25,3,DKI4
2021,65,51,15,61,40,99,PM25,2,DKI4
2021,67,54,17,57,35,93,PM25,2,DKI4
2021,55,52,14,58,25,80,PM25,2,DKI4
2021,69,53,13,58,26,103,PM25,3,DKI4
2021,73,52,13,44,29,114,PM25,3,DKI3
2021,67,66,25,43,55,97,PM25,2,DKI5
2021,66,51,28,44,41,102,PM25,3,DKI4
2021,77,59,23,49,45,102,PM25,3,DKI4
2021,64,59,21,41,45,102,PM25,3,DKI4
2021,81,66,26,44,58,140,PM25,3,DKI4
2021,62,55,16,44,35,90,PM25,2,DKI4
2021,59,54,16,38,35,84,PM25,2,DKI4
2021,66,52,17,51,43,107,PM25,3,DKI4
2021,80,54,19,42,52,119,PM25,3,DKI4
2021,85,58,30,40,63,147,PM25,3,DKI4
2021,67,53,10,53,23,118,PM25,3,DKI4
2021,72,57,22,57,41,134,PM25,3,DKI4
2021,65,53,18,61,38,117,PM25,3,DKI4
2021,75,52,24,51,50,128,PM25,3,DKI5
2021,79,57,19,55,38,125,PM25,3,DKI4
2021,64,53,14,48,31,114,PM25,3,DKI4
2021,68,56,23,40,51,108,PM25,3,DKI4
2021,80,54,13,44,27,141,PM25,3,DKI4
2021,94,51,15,50,25,161,PM25,3,DKI4
2021,83,56,13,62,26,153,PM25,3,DKI4
2021,68,51,10,55,29,102,PM25,3,DKI3
2021,84,54,12,51,27,130,PM25,3,DKI4
2021,83,56,11,50,26,145,PM25,3,DKI4
2021,92,59,11,56,26,156,PM25,3,DKI4
2021,78,54,10,63,23,132,PM25,3,DKI4
2021,66,54,10,54,17,119,PM25,3,DKI4
2021,64,52,9,44,14,64,PM10,2,DKI2
2021,78,54,11,43,26,119,PM25,3,DKI2
2021,66,51,13,50,26,116,PM25,3,DKI4
2021,95,62,15,56,30,174,PM25,3,DKI4
2021,85,53,11,53,29,138,PM25,3,DKI4
2021,74,55,10,58,20,134,PM25,3,DKI4
2021,82,55,13,58,27,150,PM25,3,DKI4
2021,80,51,11,77,28,140,PM25,3,DKI4
2021,86,51,15,60,24,147,PM25,3,DKI4
2021,55,52,9,58,19,102,PM25,3,DKI4
2021,60,53,11,54,27,110,PM25,3,DKI4
2021,63,52,10,59,28,104,PM25,3,DKI4
2021,66,54,13,51,34,104,PM25,3,DKI4
2021,81,55,24,54,42,148,PM25,3,DKI4
2021,79,54,16,46,32,131,PM25,3,DKI4
2021,82,56,13,41,35,140,PM25,3,DKI4
2021,82,53,18,40,45,145,PM25,3,DKI4
2021,78,52,18,53,39,140,PM25,3,DKI5
2021,90,54,15,81,35,154,PM25,3,DKI4
2021,63,50,18,65,29,100,PM26,2,DKI4
2021,55,50,9,67,22,86,PM25,2,DKI4
2021,52,50,10,59,28,81,PM25,2,DKI4
2021,61,53,12,47,35,104,PM25,3,DKI4
2021,64,53,9,50,26,89,PM25,2,DKI2
2021,61,55,11,58,27,90,PM25,2,DKI4
2021,76,58,20,38,52,105,PM25,3,DKI4
2021,63,53,10,48,18,101,PM25,3,DKI4
2021,60,53,9,57,17,92,PM25,2,DKI4
2021,56,52,8,57,16,82,PM25,2,DKI4
2021,36,48,8,55,19,68,PM25,2,DKI4
2021,61,50,12,59,25,102,PM25,3,DKI4
2021,65,52,10,47,20,104,PM25,3,DKI4
2021,61,51,11,49,32,101,PM25,3,DKI4
2021,73,53,15,53,40,116,PM25,3,DKI5
2021,63,53,12,46,30,114,PM25,3,DKI4
2021,60,54,9,42,21,100,PM25,2,DKI4
2021,62,51,13,40,22,103,PM25,3,DKI4
2021,62,51,11,42,26,97,PM25,2,DKI4
2021,72,55,15,28,36,119,PM25,3,DKI4
2021,73,55,12,34,34,106,PM25,3,DKI4
2021,60,51,13,33,35,89,PM25,2,DKI5
2021,74,52,14,29,29,134,PM25,3,DKI4
2021,66,52,13,33,27,106,PM25,3,DKI4
2021,69,52,12,41,30,110,PM25,3,DKI4
2021,69,51,12,38,34,106,PM25,3,DKI4
2021,64,51,10,31,33,96,PM25,2,DKI5
2021,63,52,11,32,31,105,PM25,3,DKI4
2021,76,51,11,44,27,123,PM25,3,DKI4
2021,68,52,12,36,29,122,PM25,3,DKI4
2021,87,52,17,39,41,140,PM25,3,DKI4
2021,74,51,19,48,33,109,PM25,3,DKI4
2021,79,55,16,32,38,118,PM25,3,DKI4
2021,66,52,15,39,28,115,PM25,3,DKI4
2021,66,51,11,45,30,111,PM25,3,DKI4
2021,62,50,10,37,28,93,PM25,2,DKI4
2021,74,52,12,36,28,120,PM25,3,DKI4
2021,73,51,13,34,24,109,PM25,3,DKI4
2021,60,51,11,27,24,86,PM25,2,DKI4
2021,64,52,16,29,34,106,PM25,3,DKI4
2021,68,54,12,35,31,88,PM25,2,DKI2
2021,58,53,10,39,32,80,PM25,2,DKI4
2021,70,53,12,46,41,109,PM25,3,DKI4
2021,66,51,10,36,27,111,PM25,3,DKI4
2021,56,52,9,27,21,88,PM25,2,DKI4
2021,36,50,8,47,19,61,PM25,2,DKI4
2021,69,54,20,45,45,110,PM25,3,DKI4
2021,53,52,10,52,24,89,PM25,2,DKI4
2021,50,51,7,53,20,85,PM25,2,DKI4
2021,57,53,9,51,22,101,PM25,3,DKI4
2021,56,50,10,68,19,83,PM25,2,DKI5
2021,58,52,11,54,34,81,PM25,2,DKI2
2021,61,52,11,58,36,99,PM25,2,DKI4
2021,64,54,14,48,32,119,PM25,3,DKI4
2021,61,53,10,53,22,116,PM25,3,DKI4
2021,57,53,8,47,26,109,PM25,3,DKI4
2021,55,52,11,50,20,102,PM25,3,DKI4
2021,56,50,10,54,19,98,PM25,2,DKI4
2021,53,49,12,47,33,89,PM25,2,DKI4
2021,49,49,10,49,28,71,PM25,2,DKI2
2021,61,57,13,63,38,102,PM25,3,DKI4
2021,71,63,16,63,37,117,PM25,3,DKI4
2021,58,59,11,65,24,91,PM25,2,DKI4
2021,70,61,12,58,24,127,PM25,3,DKI4
2021,70,62,11,53,34,96,PM25,2,DKI4
2021,62,60,11,64,31,110,PM25,3,DKI4
2021,65,67,11,54,32,90,PM25,2,DKI2
2021,66,66,10,58,41,103,PM25,3,DKI4
2021,52,60,9,50,27,77,PM25,2,DKI4
2021,60,64,11,54,21,98,PM25,2,DKI4
2021,55,62,9,60,19,83,PM25,2,DKI4
2021,61,61,9,72,45,97,PM25,2,DKI4
2021,68,64,12,66,24,100,PM25,2,DKI2
2021,77,76,12,49,20,111,PM25,3,DKI4
2021,57,63,9,58,22,91,PM25,2,DKI4
2021,73,65,12,70,19,131,PM25,3,DKI4
2021,100,64,15,64,34,157,PM25,3,DKI4
2021,68,63,15,63,36,122,PM25,3,DKI4
2021,71,63,15,65,32,126,PM25,3,DKI4
2021,57,58,11,45,22,88,PM25,2,DKI4
2021,52,60,18,42,26,81,PM25,2,DKI5
2021,50,73,11,50,20,96,PM25,2,DKI4
2021,53,61,11,57,19,74,PM25,2,DKI3
2021,73,82,18,46,33,120,PM25,3,DKI4
2021,67,81,13,53,28,109,PM25,3,DKI4
2021,68,60,17,62,38,113,PM25,3,DKI4
2021,65,62,14,70,37,104,PM25,3,DKI4
2021,75,67,16,50,41,130,PM25,3,DKI4
2021,62,64,15,50,35,90,PM25,2,DKI4
2021,54,67,16,56,38,78,PM25,2,DKI4
2021,54,80,19,49,47,80,SO2,2,DKI2
2021,64,81,15,58,46,103,PM25,3,DKI4
2021,56,63,28,56,40,79,PM25,2,DKI4
2021,64,77,17,48,41,91,PM25,2,DKI5
2021,54,51,18,49,35,77,PM25,2,DKI4
2021,52,51,13,73,38,83,PM25,2,DKI4
2021,63,52,17,63,47,95,PM25,2,DKI2
2021,64,52,23,46,46,95,PM25,2,DKI4
2021,57,52,13,52,40,86,PM25,2,DKI4
2021,52,51,10,55,25,81,PM25,2,DKI4
2021,53,52,20,39,41,73,PM25,2,DKI2
2021,67,51,21,47,38,106,PM25,3,DKI4
2021,61,51,11,36,25,100,PM25,2,DKI4
2021,47,51,12,36,32,71,PM25,2,DKI4
2021,44,47,10,38,19,63,PM25,2,DKI4
2021,52,47,16,52,40,82,PM25,2,DKI4
2021,50,47,13,46,34,68,PM25,2,DKI4
2021,36,47,9,36,17,58,PM25,2,DKI4
2021,53,47,11,41,14,82,PM25,2,DKI3
2021,60,50,13,45,35,99,PM25,2,DKI4
2021,63,43,18,56,35,106,PM25,3,DKI4
2021,32,41,7,42,12,45,PM25,1,DKI2
2021,37,43,8,41,17,58,PM25,2,DKI4
2021,52,41,19,45,44,76,PM25,2,DKI3
2021,29,42,7,41,12,45,PM25,1,DKI4
2021,25,41,7,41,9,55,PM25,2,DKI2
2021,35,42,8,37,12,59,PM25,2,DKI4
2021,63,42,12,40,21,83,PM25,2,DKI3
2021,58,41,17,39,31,78,PM25,2,DKI4
2021,37,41,10,45,22,56,PM25,2,DKI4
2021,19,41,7,47,10,47,O3,1,DKI2
2021,29,42,8,42,12,55,PM25,2,DKI4
2021,46,43,10,44,17,66,PM25,2,DKI4
2021,63,43,13,41,30,100,PM25,2,DKI4
2021,35,42,7,40,14,56,PM25,2,DKI4
2021,54,43,9,48,17,71,PM25,2,DKI4
2021,50,45,13,43,16,65,PM25,2,DKI3
2021,53,44,17,39,29,80,PM25,2,DKI4
2021,62,55,23,45,57,91,PM25,2,DKI3
2021,179,44,12,43,21,179,PM10,3,DKI4
2021,49,45,17,51,30,76,PM25,2,DKI4
2021,46,46,11,51,20,63,PM25,2,DKI4
2021,51,47,14,41,30,73,PM25,2,DKI4
2021,38,45,8,51,22,60,PM25,2,DKI4
2021,49,43,17,42,34,63,PM25,2,DKI3
2021,53,44,11,34,23,68,PM25,2,DKI3
2021,51,46,15,37,26,76,PM25,2,DKI4
2021,69,44,19,50,30,124,PM25,3,DKI4
2021,78,43,20,34,36,136,PM25,3,DKI4
2021,58,43,18,57,35,81,PM25,2,DKI4
2021,51,42,18,54,32,69,PM25,2,DKI4
2021,65,41,24,78,45,102,PM25,3,DKI4
2021,57,42,13,58,20,86,PM25,2,DKI4
2021,62,42,19,39,49,74,PM25,2,DKI1
2021,65,56,28,54,65,98,PM25,2,DKI4
2021,70,57,19,44,44,99,PM25,2,DKI2
2021,36,53,15,36,52,65,PM25,2,DKI4
2021,56,56,23,35,62,85,PM25,2,DKI4
2021,44,51,15,37,34,71,PM25,2,DKI4
2021,75,61,23,40,47,121,PM25,3,DKI4
2021,59,53,16,34,33,89,PM25,2,DKI4
2021,61,54,15,37,29,98,PM25,2,DKI4
2021,60,53,17,38,44,102,PM25,3,DKI4
